LP_LOAN_ID,LOANID,SETTINGS_ID,PLACEMENT_STATUS,PLACEMENT_STATUS_STARTDATE,PLACEMENT_STATUS_ENDDATE
100862,PC6ABFB0A1ABF,100862,Resurgent,2025-07-31,
66761,PC6D49CA4A954,66761,Resurgent,2025-07-31,
99070,PC701819DB493,99070,Resurgent,2025-07-31,
96893,PC7026BB27C50,96893,Resurgent,2025-07-31,
98647,PC7514C440177,98647,Resurgent,2025-07-31,
67110,PC75D5AEFB6E0,67110,Resurgent,2025-07-31,
98139,PC75FD3BA1403,98139,Resurgent,2025-07-31,
67060,PC763B1FC992F,67060,Resurgent,2025-07-31,
100549,PC79637941551,100549,Resurgent,2025-07-31,
100220,PC7B683601802,100220,Resurgent,2025-07-31,
100821,PC7B7059F2E51,100821,Resurgent,2025-07-31,
98244,PC7D7A4AD885B,98244,Resurgent,2025-07-31,
100530,PC7F640CB63EA,100530,Resurgent,2025-07-31,
98736,PC81ABE1EBD91,98736,Resurgent,2025-07-31,
99601,PC82D551691CD,99601,Resurgent,2025-07-31,
97443,PC82DD635E5DB,97443,Resurgent,2025-07-31,
96987,PC841D433DEED,96987,Resurgent,2025-07-31,
96896,PC889AD3B3F4F,96896,Resurgent,2025-07-31,
97338,PC8BDDA71DD20,97338,Resurgent,2025-07-31,
69836,PC8CC0596080D,69836,Resurgent,2025-07-31,
69785,PC8EEB307D185,69785,Resurgent,2025-07-31,
69142,PC940A1722D5E,69142,Resurgent,2025-07-31,
99091,PC943E69A3FC4,99091,Resurgent,2025-07-31,
71109,PC94CE9114AC3,71109,Resurgent,2025-07-31,
98645,PC97198268D57,98645,Resurgent,2025-07-31,
98588,PC98740683574,98588,Resurgent,2025-07-31,
69126,PC9889F2CA508,69126,Resurgent,2025-07-31,
98951,PC9C8E4A836A9,98951,Resurgent,2025-07-31,
97312,PC9C9DD8FDC1A,97312,Resurgent,2025-07-31,
70170,PCA330CACA049,70170,Resurgent,2025-07-31,
99577,PCA56F4A37DAA,99577,Resurgent,2025-07-31,
98795,PCA7415479319,98795,Resurgent,2025-07-31,
99735,PCAAFDB2F7E4E,99735,Resurgent,2025-07-31,
98268,PCAC99878D3B0,98268,Resurgent,2025-07-31,
99036,PCAD8A6A1E2C1,99036,Resurgent,2025-07-31,
67686,PCAE544DD01B5,67686,Resurgent,2025-07-31,
125138,PCB671C9D25FC,125138,Resurgent,2025-07-31,
67783,PCB6F29AD01DE,67783,Resurgent,2025-07-31,
100373,PCB8A675BD329,100373,Resurgent,2025-07-31,
97308,PCBF44164B3C4,97308,Resurgent,2025-07-31,
97956,PCC3E4BADB631,97956,Resurgent,2025-07-31,
98445,PCC4DC14E9516,98445,Resurgent,2025-07-31,
96998,PCC5009E62035,96998,Resurgent,2025-07-31,
97239,PCC57081067E7,97239,Resurgent,2025-07-31,
100870,PCC70BC81682A,100870,Resurgent,2025-07-31,
69164,PCC954897B63F,69164,Resurgent,2025-07-31,
96499,PCC979A495B78,96499,Resurgent,2025-07-31,
97221,PCCAD250B3972,97221,Resurgent,2025-07-31,
98985,PCCAED5CA65BD,98985,Resurgent,2025-07-31,
99508,PCCD131C2661E,99508,Resurgent,2025-07-31,
97261,PCCFC382EAA29,97261,Resurgent,2025-07-31,
99161,PCD06E23E30BE,99161,Resurgent,2025-07-31,
97147,PCD170B22E6B6,97147,Resurgent,2025-07-31,
99828,PCD2D9AB513D0,99827,Resurgent,2025-07-31,
99126,PCD433130284F,99126,Resurgent,2025-07-31,
72367,PCD678478B19F,72367,Resurgent,2025-07-31,
98023,PCD6CBE5B2A3A,98023,Resurgent,2025-07-31,
99467,PCD7D4E9EAC4E,99467,Resurgent,2025-07-31,
100406,PCD8BD728E4D4,100406,Resurgent,2025-07-31,
100728,PCD9F165B7834,100728,Resurgent,2025-07-31,
71249,PCDEE806F468A,71249,Resurgent,2025-07-31,
66750,PCE6D2C425205,66750,Resurgent,2025-07-31,
100500,PCE6F69FAE5EB,100500,Resurgent,2025-07-31,
100882,PCE8865E3F32E,100882,Resurgent,2025-07-31,
69183,PCED0B296B4FF,69183,Resurgent,2025-07-31,
99498,PCFC38B0B28CD,99498,Resurgent,2025-07-31,
100451,PCFD10AD7019E,100451,Resurgent,2025-07-31,
99319,PCFF38124EC9F,99319,Resurgent,2025-07-31,
71142,PD02CA8EA665E,71142,Resurgent,2025-07-31,
96604,PD08B1EC87300,96603,Resurgent,2025-07-31,
98167,PD0BB9AD88949,98167,Resurgent,2025-07-31,
97121,PD0CEFA49D5BF,97121,Resurgent,2025-07-31,
97277,PD0CF2EF764F6,97277,Resurgent,2025-07-31,
68244,PD0D76146E319,68244,Resurgent,2025-07-31,
73136,PD0FBD79D12D6,73136,Resurgent,2025-07-31,
96975,PD12301CBF555,96975,Resurgent,2025-07-31,
96455,PD1262830B19A,96455,Resurgent,2025-07-31,
70140,PD158FB11EE36,70140,Resurgent,2025-07-31,
98281,PD162BDC448B3,98281,Resurgent,2025-07-31,
67000,PD193F782CC73,67000,Resurgent,2025-07-31,
97408,PD1A0DD571479,97408,Resurgent,2025-07-31,
97966,PD1B3FDEBBB21,97966,Resurgent,2025-07-31,
97058,PD24C2BF930F9,97058,Resurgent,2025-07-31,
98347,PD2714C9D4AD2,98347,Resurgent,2025-07-31,
98272,PD2885767051A,98272,Resurgent,2025-07-31,
99024,PD299C23C05FC,99024,Resurgent,2025-07-31,
69252,PD2D23A5F3CC1,69252,Resurgent,2025-07-31,
69925,PD2EFA6939D05,69925,Resurgent,2025-07-31,
98473,PD32B1A275206,98473,Resurgent,2025-07-31,
97336,PD354E5A66344,97336,Resurgent,2025-07-31,
100435,PD35A97AB1207,100435,Resurgent,2025-07-31,
100100,PD3615B63E678,100100,Resurgent,2025-07-31,
96690,PD3937364D98C,96690,Resurgent,2025-07-31,
100533,PD3BE811FE14F,100533,Resurgent,2025-07-31,
97136,PD3E6152D2623,97136,Resurgent,2025-07-31,
99320,PD3E7DF0D9078,99320,Resurgent,2025-07-31,
98144,PD40C3190A59B,98144,Resurgent,2025-07-31,
99422,PD42C2AB88B2C,99422,Resurgent,2025-07-31,
98590,PD438B7387C16,98590,Resurgent,2025-07-31,
100278,PD45ED35E9D5C,100278,Resurgent,2025-07-31,
99757,PD48F07C703F2,99757,Resurgent,2025-07-31,
99240,PD4C216506F4F,99240,Resurgent,2025-07-31,
100791,PD4F96F6D5C2F,100791,Resurgent,2025-07-31,
68795,PD538298D3AD8,68795,Resurgent,2025-07-31,
98429,PD5715034E3F5,98429,Resurgent,2025-07-31,
99426,PD5B206864E79,99426,Resurgent,2025-07-31,
96517,PD5BBDE1D0DF0,96517,Resurgent,2025-07-31,
98731,PD5DB016EB8C3,98731,Resurgent,2025-07-31,
99141,PD5DD995761D7,99141,Resurgent,2025-07-31,
100937,PD6924FBC011F,100937,Resurgent,2025-07-31,
97175,PD69C462803CE,97175,Resurgent,2025-07-31,
100506,PD6ACEEBC5793,100506,Resurgent,2025-07-31,
100675,PD6B3EC517F2C,100675,Resurgent,2025-07-31,
98818,PD6DED4B66566,98818,Resurgent,2025-07-31,
100314,PD70B9A1FF167,100314,Resurgent,2025-07-31,
100326,PD7102C1F1D55,100326,Resurgent,2025-07-31,
70754,PD73575CDDF59,70754,Resurgent,2025-07-31,
71261,PD74AA639F132,71261,Resurgent,2025-07-31,
98030,PD757D1BEA192,98030,Resurgent,2025-07-31,
100363,PD771A7FE5144,100363,Resurgent,2025-07-31,
99085,PD788C995E452,99085,Resurgent,2025-07-31,
99322,PD81BA3C7D37F,99322,Resurgent,2025-07-31,
99038,PD81E2CBB4B2F,99038,Resurgent,2025-07-31,
98969,PD827312D3218,98969,Resurgent,2025-07-31,
99999,PD82DCBF37798,99999,Resurgent,2025-07-31,
97293,PD863AC02F1A3,97293,Resurgent,2025-07-31,
97255,PD8C5B02C7636,97255,Resurgent,2025-07-31,
98573,PD8D1849F7C9B,98573,Resurgent,2025-07-31,
100909,PD90E0C1B17A8,100909,Resurgent,2025-07-31,
70373,PD988C24C0901,70373,Resurgent,2025-07-31,
98897,PD9F163219C51,98897,Resurgent,2025-07-31,
98837,PD9FB02CDBEB2,98837,Resurgent,2025-07-31,
98042,PDA2C7BBAF12E,98042,Resurgent,2025-07-31,
98656,PDA4BC7C07E56,98656,Resurgent,2025-07-31,
98291,PDAE6BAE0C4FB,98291,Resurgent,2025-07-31,
71326,PDAF93D47F438,71326,Resurgent,2025-07-31,
98878,PDAF97BBC263F,98878,Resurgent,2025-07-31,
98264,PDB5D513DEA1D,98264,Resurgent,2025-07-31,
97938,PDB625D467BB8,97938,Resurgent,2025-07-31,
72085,PDB7EAA6E32FD,72085,Resurgent,2025-07-31,
99201,PDB90F579166C,99202,Resurgent,2025-07-31,
98479,PDBA0BA5C2FF4,98479,Resurgent,2025-07-31,
98230,PDBB3782CEEEE,98230,Resurgent,2025-07-31,
99832,PDBB77194DE90,99832,Resurgent,2025-07-31,
98873,PDC0DEA68F02F,98873,Resurgent,2025-07-31,
67861,PDC19C7EE6939,67861,Resurgent,2025-07-31,
98940,PDC602487B529,98940,Resurgent,2025-07-31,
99155,PDCA7D99F1CB1,99155,Resurgent,2025-07-31,
97331,PDCA9D7BBE247,97331,Resurgent,2025-07-31,
67542,PDCE040120D70,67542,Resurgent,2025-07-31,
98876,PDD005163EE18,98876,Resurgent,2025-07-31,
100640,PDD77353CE0A1,100640,Resurgent,2025-07-31,
100860,PDDC5B17890E9,100860,Resurgent,2025-07-31,
99315,PDDF1C825977E,99315,Resurgent,2025-07-31,
96361,PDDFDC830B5C9,96361,Resurgent,2025-07-31,
98316,PDEB167A91F17,98316,Resurgent,2025-07-31,
98115,PDEB6FBEF8ADC,98115,Resurgent,2025-07-31,
100769,PDEC11A86A9E4,100769,Resurgent,2025-07-31,
70900,PDF026FFCFBD6,70900,Resurgent,2025-07-31,
98210,PDF1BBB1942E7,98210,Resurgent,2025-07-31,
68957,PDF3BCBF231CE,68957,Resurgent,2025-07-31,
100021,PDF5B4A04B998,100021,Resurgent,2025-07-31,
100810,PDF8A0B6D3CFC,100810,Resurgent,2025-07-31,
96867,PDFA4A1DC4EDC,96867,Resurgent,2025-07-31,
97825,PE00A96BF35E3,97825,Resurgent,2025-07-31,
100907,PE01CDD178970,100907,Resurgent,2025-07-31,
100524,PE023ADC0478A,100524,Resurgent,2025-07-31,
100444,PE0EA90DA3C68,100444,Resurgent,2025-07-31,
99579,PE1277909A3BD,99579,Resurgent,2025-07-31,
98574,PE155D4FCEDDC,98574,Resurgent,2025-07-31,
99358,PE18949209B3C,99358,Resurgent,2025-07-31,
98519,PE2081AFC57FD,98519,Resurgent,2025-07-31,
97157,PE215785DF078,97157,Resurgent,2025-07-31,
98055,PE260A8AD8382,98055,Resurgent,2025-07-31,
70580,PE265EFA4E3A9,70580,Resurgent,2025-07-31,
99476,PE31B098B6AEE,99476,Resurgent,2025-07-31,
97155,PE348832FE2B7,97155,Resurgent,2025-07-31,
68927,PE351E278CF9B,68927,Resurgent,2025-07-31,
98923,PE37BF50AB2B0,98923,Resurgent,2025-07-31,
100673,PE38120A4D043,100673,Resurgent,2025-07-31,
97102,PE396134D195B,97102,Resurgent,2025-07-31,
100641,PE39B67753818,100641,Resurgent,2025-07-31,
100209,PE3BA98078F1F,100209,Resurgent,2025-07-31,
71545,PE4BF15A90C4A,71545,Resurgent,2025-07-31,
98853,PE4F49BB1BDF5,98853,Resurgent,2025-07-31,
99616,PE5064EEDD97D,99616,Resurgent,2025-07-31,
96927,PE54804757383,96927,Resurgent,2025-07-31,
100811,PE561BD97C3CE,100811,Resurgent,2025-07-31,
96918,PE5674534F9BB,96918,Resurgent,2025-07-31,
69132,PE595E3537696,69132,Resurgent,2025-07-31,
100031,PE5AF5B012B81,100031,Resurgent,2025-07-31,
71361,PE5C415419BE4,71361,Resurgent,2025-07-31,
99928,PE5FB1455AC98,99928,Resurgent,2025-07-31,
71349,PE602E011C3E7,71349,Resurgent,2025-07-31,
96872,PE645B163C653,96872,Resurgent,2025-07-31,
99891,PE6468B001EC3,99891,Resurgent,2025-07-31,
68723,PE65C81CBFB5E,68723,Resurgent,2025-07-31,
96910,PE666936C9825,96910,Resurgent,2025-07-31,
97143,PE66C260CF433,97143,Resurgent,2025-07-31,
97424,PE67D1C9FC83B,97424,Resurgent,2025-07-31,
96644,PE6A5FDDF178A,96644,Resurgent,2025-07-31,
98564,PE6E76B7D4862,98564,Resurgent,2025-07-31,
98568,PE6ED83807F10,98568,Resurgent,2025-07-31,
98980,PE7003D73327D,98980,Resurgent,2025-07-31,
99492,PE71BB18F5F2B,99492,Resurgent,2025-07-31,
97211,PE71EAFC310EB,97211,Resurgent,2025-07-31,
97202,PE76A1930E788,97202,Resurgent,2025-07-31,
97888,PE7721390B89C,97888,Resurgent,2025-07-31,
70490,PE787290F4D13,70490,Resurgent,2025-07-31,
98016,PE7BB0B0D920E,98016,Resurgent,2025-07-31,
99209,PE7C55F8E14BF,99209,Resurgent,2025-07-31,
72373,PE803514C8285,72373,Resurgent,2025-07-31,
97890,PE82E13F49DC9,97890,Resurgent,2025-07-31,
71638,PE844BE077F2A,71638,Resurgent,2025-07-31,
74395,PE87E069A4C61,74395,Resurgent,2025-07-31,
98945,PE887A99A92FE,98945,Resurgent,2025-07-31,
96575,PE8C5F98E388F,96574,Resurgent,2025-07-31,
68672,PE8FA8A1E01E3,68672,Resurgent,2025-07-31,
97743,PE91227293DCC,97743,Resurgent,2025-07-31,
98386,PE92D829C9077,98386,Resurgent,2025-07-31,
100416,PE93CD9A1DCB2,100416,Resurgent,2025-07-31,
97718,PE941C0913307,97718,Resurgent,2025-07-31,
99298,PE944287967EF,99298,Resurgent,2025-07-31,
67604,PE9515CA27CED,67604,Resurgent,2025-07-31,
71329,PE96526D8AEC2,71329,Resurgent,2025-07-31,
67766,PE98ED4592582,67766,Resurgent,2025-07-31,
97035,PE996EC97C036,97035,Resurgent,2025-07-31,
74334,PE9BA1425A04F,74334,Resurgent,2025-07-31,
99605,PE9CB36FF7EED,99605,Resurgent,2025-07-31,
72506,PEA19E0F5A53E,72506,Resurgent,2025-07-31,
71737,PEA241A13DEBB,71737,Resurgent,2025-07-31,
98761,PEA2D823B5A29,98761,Resurgent,2025-07-31,
97803,PEA95FD8343BD,97803,Resurgent,2025-07-31,
100226,PEA9B325BEB79,100226,Resurgent,2025-07-31,
98711,PEAC40A27225A,98711,Resurgent,2025-07-31,
66970,PEAC427F6F0BE,66970,Resurgent,2025-07-31,
99526,PEAD476298534,99526,Resurgent,2025-07-31,
97404,PEB0D52A3EBE6,97404,Resurgent,2025-07-31,
99062,PEB1E615481AC,99062,Resurgent,2025-07-31,
100183,PEB3A0738AD9B,100183,Resurgent,2025-07-31,
69897,PEB825B337E33,69897,Resurgent,2025-07-31,
70161,PEBA88950091F,70161,Resurgent,2025-07-31,
71757,PEBCB9D078B04,71757,Resurgent,2025-07-31,
69297,PEBCE3DE01B59,69297,Resurgent,2025-07-31,
100182,PEBF283A8E9BE,100182,Resurgent,2025-07-31,
97205,PEC33D591D4F2,97205,Resurgent,2025-07-31,
98250,PEC4AC7677693,98250,Resurgent,2025-07-31,
97748,PEC4C80715FF0,97748,Resurgent,2025-07-31,
98888,PEC67A5C7AB16,98888,Resurgent,2025-07-31,
98505,PECA1C44C42BF,98505,Resurgent,2025-07-31,
100297,PECDA1B4B1704,100297,Resurgent,2025-07-31,
100269,PECDCB1FFB512,100269,Resurgent,2025-07-31,
98586,PED321E9FA8CE,98586,Resurgent,2025-07-31,
100741,PED41B5F151C3,100741,Resurgent,2025-07-31,
98815,PED66FB9A784B,98815,Resurgent,2025-07-31,
68319,PED6A34099B5E,68319,Resurgent,2025-07-31,
71381,PED86C3C6BC17,71381,Resurgent,2025-07-31,
68246,PEDBE75601EE8,68246,Resurgent,2025-07-31,
100888,PEDBF2A05A0F2,100888,Resurgent,2025-07-31,
102444,PEE07C91A9737,102444,Resurgent,2025-07-31,
97226,PEE1A54445847,97226,Resurgent,2025-07-31,
96993,PEE2C11137DED,96993,Resurgent,2025-07-31,
71748,PEE573A2960FC,71748,Resurgent,2025-07-31,
98241,PEE6B675D8561,98241,Resurgent,2025-07-31,
99112,PEEB39C8CE1D8,99112,Resurgent,2025-07-31,
67181,PEEB7C8329679,67181,Resurgent,2025-07-31,
98820,PEECD038F7000,98820,Resurgent,2025-07-31,
97188,PEFA5A1DD505E,97188,Resurgent,2025-07-31,
98184,PEFAC075C221C,98184,Resurgent,2025-07-31,
100256,PEFACFD74B473,100256,Resurgent,2025-07-31,
98178,PEFB4B573BC13,98178,Resurgent,2025-07-31,
99184,PEFBF2ADAA05B,99184,Resurgent,2025-07-31,
97723,PEFD611BD762D,97723,Resurgent,2025-07-31,
99978,PEFDF5FAB0210,99978,Resurgent,2025-07-31,
68660,PF00359FB11A4,68660,Resurgent,2025-07-31,
99746,PF0244B5DCFB0,99746,Resurgent,2025-07-31,
99130,PF0299B9946AD,99130,Resurgent,2025-07-31,
98776,PF02C18DD2EA6,98776,Resurgent,2025-07-31,
67030,PF02D4C76F8F1,67030,Resurgent,2025-07-31,
71570,PF0437DBA6735,71570,Resurgent,2025-07-31,
98612,PF0B89993D28D,98612,Resurgent,2025-07-31,
70262,PF0D2CEE49B53,70262,Resurgent,2025-07-31,
100804,PF0EF9D37CDA3,100804,Resurgent,2025-07-31,
98048,PF0F0B445143F,98048,Resurgent,2025-07-31,
72484,PF15E170C18B3,72484,Resurgent,2025-07-31,
97965,PF16BD378F406,97965,Resurgent,2025-07-31,
97868,PF1821932E9B5,97868,Resurgent,2025-07-31,
97352,PF1BC39116686,97352,Resurgent,2025-07-31,
98988,PF24ECCF4D303,98988,Resurgent,2025-07-31,
98563,PF2AEB1D1E0F8,98563,Resurgent,2025-07-31,
99278,PF2B1C989FA37,99278,Resurgent,2025-07-31,
98914,PF3361CD27A71,98914,Resurgent,2025-07-31,
99636,PF34755491456,99636,Resurgent,2025-07-31,
71787,PF391D49A3FCF,71787,Resurgent,2025-07-31,
96601,PF3A2FF705B6D,96601,Resurgent,2025-07-31,
98802,PF3B5260C619E,98802,Resurgent,2025-07-31,
96345,PF4E558F99F01,96345,Resurgent,2025-07-31,
68519,PF50BFAF65539,68519,Resurgent,2025-07-31,
71825,PF50F3C370680,71825,Resurgent,2025-07-31,
99471,PF51D3D72E3B8,99471,Resurgent,2025-07-31,
99726,PF520D410F895,99726,Resurgent,2025-07-31,
97731,PF5799FE81200,97731,Resurgent,2025-07-31,
96884,PF5BD70DAC050,96884,Resurgent,2025-07-31,
99343,PF5D9C55388E6,99343,Resurgent,2025-07-31,
100453,PF5E9AF542AE0,100453,Resurgent,2025-07-31,
99022,PF5F191F28248,99022,Resurgent,2025-07-31,
100900,PF5F6F133162B,100900,Resurgent,2025-07-31,
98540,PF62C7CA24633,98540,Resurgent,2025-07-31,
97016,PF642DA4A4350,97016,Resurgent,2025-07-31,
100504,PF653E18B9DB0,100504,Resurgent,2025-07-31,
68958,PF6743416D47F,68958,Resurgent,2025-07-31,
99646,PF676C634CD2D,99646,Resurgent,2025-07-31,
70392,PF7021C5BCC64,70392,Resurgent,2025-07-31,
99466,PF73CDCA50353,99466,Resurgent,2025-07-31,
96968,PF7585DCD14DA,96968,Resurgent,2025-07-31,
99765,PF7AFFBBDAA50,99765,Resurgent,2025-07-31,
100745,PF7C078C2C17B,100745,Resurgent,2025-07-31,
100723,PF7C747C42BD1,100723,Resurgent,2025-07-31,
68656,PF7D9D5DFE538,68656,Resurgent,2025-07-31,
98013,PF7F14210DC1B,98013,Resurgent,2025-07-31,
97014,PF8057EFAD52A,97014,Resurgent,2025-07-31,
98991,PF85D014383B3,98991,Resurgent,2025-07-31,
100901,PF887DB749D16,100901,Resurgent,2025-07-31,
69972,PF89B01390637,69972,Resurgent,2025-07-31,
97367,PF8E056D581DD,97367,Resurgent,2025-07-31,
69588,PF918E7C98BE7,69588,Resurgent,2025-07-31,
98009,PF91EA2050C7C,98009,Resurgent,2025-07-31,
98929,PF96249BE316C,98929,Resurgent,2025-07-31,
98638,PF9807332F9B8,98638,Resurgent,2025-07-31,
99253,PF9AC8A7352EE,99254,Resurgent,2025-07-31,
99494,PF9BE2BF9B951,99494,Resurgent,2025-07-31,
99395,PF9C25507F5EC,99395,Resurgent,2025-07-31,
98219,PFA51D29E6862,98219,Resurgent,2025-07-31,
98393,PFA87E26B6433,98393,Resurgent,2025-07-31,
97360,PFA9A2EB266DD,97360,Resurgent,2025-07-31,
99434,PFAA97E399148,99434,Resurgent,2025-07-31,
98318,PFAE4E314B28D,98318,Resurgent,2025-07-31,
98014,PFB20A162213C,98014,Resurgent,2025-07-31,
97991,PFB4E22A15729,97991,Resurgent,2025-07-31,
98262,PFB7ED1B5A83A,98262,Resurgent,2025-07-31,
73333,PFB87CBA44865,73333,Resurgent,2025-07-31,
67058,PFBCFFF577A77,67058,Resurgent,2025-07-31,
70750,PFC2726ED6082,70750,Resurgent,2025-07-31,
70064,PFC465DCDC79D,70064,Resurgent,2025-07-31,
67188,PFCA2A86AD3D7,67188,Resurgent,2025-07-31,
100324,PFCC4C3682883,100324,Resurgent,2025-07-31,
70409,PFD59A356AFD3,70409,Resurgent,2025-07-31,
100287,PFDA08AD9825F,100287,Resurgent,2025-07-31,
73518,PFDE2DD9A2108,73518,Resurgent,2025-07-31,
100200,PFE04A9BA5FCD,100200,Resurgent,2025-07-31,
97146,PFE1787307D43,97146,Resurgent,2025-07-31,
100461,PFEA134081EE2,100461,Resurgent,2025-07-31,
100092,PFF07397BD892,100092,Resurgent,2025-07-31,
71649,PFF1DA712DC8D,71649,Resurgent,2025-07-31,
98113,PFF61C58EC1D7,98113,Resurgent,2025-07-31,
71327,PFF915136920C,71327,Resurgent,2025-07-31,
